sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr,sqrt_sum_diff,square_sum_diff,log_sum_diff,loglog_sum_diff,sqrt_mean_diff,square_mean_diff,log_mean_diff,loglog_mean_diff,sqrt_max_diff,square_max_diff,log_max_diff,loglog_max_diff,sqrt_min_diff,square_min_diff,log_min_diff,loglog_min_diff,sqrt_std_deviation,square_std_deviation,log_std_deviation,loglog_std_deviation,sqrt_mean,square_mean,log_mean,loglog_mean,sqrt_median,square_median,log_median,loglog_median,sqrt_variance,square_variance,log_variance,loglog_variance,sqrt_min_value,square_min_value,log_min_value,loglog_min_value,sqrt_max_value,square_max_value,log_max_value,loglog_max_value,sqrt_range_value,square_range_value,log_range_value,loglog_range_value,sqrt_iqr,square_iqr,log_iqr,loglog_iqr,sqrt_abs_skewness,square_abs_skewness,log_abs_skewness,loglog_abs_skewness,sqrt_kurtosis,square_kurtosis,log_kurtosis,loglog_kurtosis,sqrt_count,square_count,log_count,loglog_count,sqrt_unique_count,square_unique_count,log_unique_count,loglog_unique_count,sqrt_percentile_25,square_percentile_25,log_percentile_25,loglog_percentile_25,sqrt_percentile_50,square_percentile_50,log_percentile_50,loglog_percentile_50,sqrt_percentile_75,square_percentile_75,log_percentile_75,loglog_percentile_75,sqrt_autocorr,square_autocorr,log_autocorr,loglog_autocorr
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J5I_WTSI/problems/chr5:49600000-91636128,163246,1.034407157702641,13,1,10.430141354965636,7.049589081024224,1.0,108.7878486845644,0,78,78,12.0,1.7154585765430308,2.479378685056729,157817,79,0.0,1.0,12.0,0.9949025315700142,404.03712700691256,26649256516,12.0030135445414,2.4851577469722472,1.0170580896402337,1.0699981679064563,0.0338284681176961,-3.386452578985501,3.605551275463989,169,2.5649493574615367,0.9419387347481112,1.0,1,0.0,0.0,3.2295729369323176,108.7878486845644,2.3446998216500514,0.8521573858794038,2.655106227822952,49.69670621129596,1.9529693287459176,0.6693509470840318,1.0,1.0,0.0,-0.3665129205816643,10.430141354965636,11834.79602141568,4.689399643300103,1.5453045664393492,0.0,0,-23.025850929940457,0.0,8.831760866327848,6084,4.356708826689592,1.4717169160496426,8.831760866327848,6084,4.356708826689592,1.4717169160496426,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,1.309755159006076,2.942798127835041,0.5396804364454291,-0.6167780989576115,1.5746042947536785,6.147318663913636,0.908007998569892,-0.0965020914219642,397.26187836237193,24906205489,11.96919141289676,2.482335966151757,8.888194417315589,6241,4.3694478524670215,1.4746366515748413,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,0.9974480094571416,0.9898310473244232,-0.0051105048428554,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr2:110251337-149690582,132488,1.0283620783333591,31,1,8.026923420126629,5.456436527341173,1.0,64.43149959257737,0,50,50,9.0,1.668396746527452,2.0352204293495832,128835,51,0.0,1.0,9.0,0.9914568149815856,363.9890108231291,17553070144,11.794247354269327,2.46761190024878,1.0140818893626684,1.057528564154106,0.027967321296968,-3.576718546931324,5.5677643628300215,961,3.4339872044851463,1.2337220363428747,1.0,1,0.0,0.0,2.833182560324454,64.43149959257737,2.082801318818224,0.7337137755012517,2.335901651898293,29.772699576903,1.6967959260175387,0.5287417232856906,1.0,1.0,0.0,-0.3665129205816643,8.026923420126629,4151.418139748297,4.165602637636448,1.4268609560611971,0.0,0,-23.025850929940457,0.0,7.071067811865476,2500,3.912023005428146,1.3640546328884455,7.071067811865476,2500,3.912023005428146,1.3640546328884455,3.0,81.0,2.19722457733622,0.7871950081766445,1.2916643319870114,2.783547703823387,0.5118631332832807,-0.669698007484495,1.426611520123675,4.142122196041902,0.7106041321191735,-0.3416397804400183,358.9359274299523,16598457225,11.766287794868434,2.4652384760163573,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.0,81.0,2.19722457733622,0.7871950081766445,0.9957192450593618,0.98298661597343,-0.0085798872087802,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr2:33200000-87000000,258138,1.0350277864652249,13,1,9.009438496083334,7.085095207355164,2.0,81.16998201470832,0,55,55,11.0,1.3697447268267842,1.1747272864362266,249403,56,1.0,2.0,12.0,0.9931691814862846,508.0728294250737,66635227044,12.461249604625378,2.5226237976264487,1.017363153679759,1.0712825187551032,0.034428273183267,-3.368877157311001,3.605551275463989,169,2.5649493574615367,0.9419387347481112,1.0,1,0.0,0.0,3.001572670465157,81.16998201470832,2.1982727495987286,0.7876719381822456,2.661784215024795,50.19857409728712,1.9579933109288792,0.6719201278250977,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,9.009438496083334,6588.565980268073,4.396545499197457,1.4808191187421909,0.0,0,-23.025850929940457,0.0,7.416198487095663,3025,4.007333185232471,1.3881259789913998,7.416198487095663,3025,4.007333185232471,1.3881259789913998,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.170360938696599,1.8762006166697816,0.3146243916949272,-1.1563757589574426,1.08384836874732,1.3799841974978204,0.1610360240075065,-1.82612718742691,499.4026431648115,62201856409,12.426825341025014,2.5198574699270684,7.483314773547883,3136,4.02535169073515,1.392612283633577,1.0,1.0,0.0,0.0,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,0.9965787382270828,0.9863850230541366,-0.0068542553439642,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr3:66270270-90504854,63190,1.02128553650219,3,1,8.08552047832868,4.460597342987361,1.0,65.37564140547245,0,44,44,3.0,2.173154798803237,3.967752103301653,61874,45,0.0,1.0,3.0,0.991862364596064,251.3762120806184,3992976100,11.0539013397675,2.402783428074289,1.0105867288373571,1.0430241470685662,0.0210621636512397,-3.860277040077672,1.7320508075688772,9,1.0986122886681098,0.0940478276166991,1.0,1,0.0,0.0,2.8435049636546585,65.37564140547245,2.090074866755266,0.737199886749151,2.1120126285103886,19.896928656265903,1.495282690468933,0.4023152795819437,1.0,1.0,0.0,-0.3665129205816643,8.08552047832868,4273.974489176924,4.180149733510532,1.4303470673090963,0.0,0,-23.025850929940457,0.0,6.6332495807108,1936,3.784189633918261,1.3308317646057786,6.6332495807108,1936,3.784189633918261,1.3308317646057786,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,1.4741624058438192,4.722601779561538,0.7761799361062158,-0.2533709092525658,1.9919217111376768,15.743056753254692,1.3781997135047297,0.3207780920645373,248.74484919290288,3828391876,11.032855338124229,2.400877669947827,6.708203932499369,2025,3.80666248977032,1.3367528183009176,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,1.7320508075688772,9.0,1.0986122886681098,0.0940478276166991,0.995922870806803,0.9837909503020954,-0.008170926690164,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00J9A_WTSI/problems/chr5:49600000-91636128,144392,1.02668534332582,8,1,8.15175211712557,5.549352957906712,1.0,66.4510625790612,0,62,62,9.0,1.7208172779266415,2.5386054113869885,140640,63,0.0,1.0,9.0,0.991853747216514,379.9894735384127,20849049664,11.880287102244084,2.474880480498048,1.0132548264507897,1.054082794200057,0.0263354997030325,-3.636837451363217,2.8284271247461903,64,2.079441541679836,0.7320993680864453,1.0,1,0.0,0.0,2.8551273381629705,66.45106257906122,2.098232887843477,0.7410955085053789,2.355706466838921,30.79531825142797,1.7136813368009287,0.5386438850382881,1.0,1.0,0.0,-0.3665129205816643,8.15175211712557,4415.743717886308,4.196465775686954,1.4342426890653242,0.0,0,-23.025850929940457,0.0,7.874007874011811,3844,4.127134385045092,1.417583312645218,7.874007874011811,3844,4.127134385045092,1.417583312645218,3.0,81.0,2.19722457733622,0.7871950081766445,1.311799252144413,2.961212104010856,0.5427993395571,-0.6110155677555824,1.5933001636185784,6.444517434723301,0.931614879611907,-0.0708357689956963,375.0199994666951,19779609600,11.853958712919004,2.4726618803934093,7.937253933193772,3969,4.143134726391533,1.4214526816086592,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.0,81.0,2.19722457733622,0.7871950081766445,0.9959185444686296,0.9837738558674404,-0.0081796148078828,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr2:110251337-149690582,145086,1.024937127355958,16,1,7.223125463175589,4.660998749620294,1.0,52.17354145677557,0,73,73,7.0,2.000463304148004,4.489735840657358,141557,73,0.0,1.0,7.0,0.9896049131544004,380.90156208658425,21049947396,11.885081949034651,2.47528399595327,1.0123917855039906,1.0504961150326833,0.0246312715441289,-3.7037384423548536,4.0,256,2.772588722239781,1.0197814405382262,1.0,1,0.0,0.0,2.687587294056806,52.17354145677557,1.977287748871556,0.6817260818379066,2.1589346330123784,21.724909343961944,1.53922974912631,0.4312821283973554,1.0,1.0,0.0,-0.3665129205816643,7.223125463175589,2722.0784281418787,3.9545754977431113,1.3748732623978517,0.0,0,-23.025850929940457,0.0,8.54400374531753,5329,4.290459441148391,1.4563938230443614,8.54400374531753,5329,4.290459441148391,1.4563938230443614,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,1.4143773556402846,4.00185343124275,0.6933788058067486,-0.3661788118073096,2.118899676874145,20.15772791888324,1.5017938672077118,0.4066603050474697,376.2406145008802,20038384249,11.860457741807595,2.4732099882554524,8.54400374531753,5329,4.290459441148391,1.4563938230443614,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,0.9947888786845178,0.9793178841393284,-0.0104494931279858,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr2:33200000-87000000,268830,1.0283333907116052,15,1,7.950035962661727,5.950245578064753,1.0,63.203071807614776,0,51,51,9.0,1.5164266248734015,1.6994012639585976,261424,52,1.0,1.0,10.0,0.9913890317490106,518.4881869435407,72269568900,12.501834488546375,2.5258753926239046,1.0140677446362276,1.0574695624524268,0.0279394244865869,-3.57771652355491,3.872983346207417,225,2.70805020110221,0.9962288929513948,1.0,1,0.0,0.0,2.8195808132879834,63.20307180761477,2.073176452261258,0.7290819491082202,2.439312521606191,35.40542243927915,1.783432492330134,0.5785398738697823,1.0,1.0,0.0,-0.3665129205816643,7.950035962661727,3994.62828591851,4.146352904522516,1.4222291296681655,0.0,0,-23.025850929940457,0.0,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,3.0,81.0,2.19722457733622,0.7871950081766445,1.2314327528831617,2.299549708624936,0.416356662454599,-0.8762130243757426,1.3036108560297424,2.88796465594408,0.5302759913545909,-0.6343576695682732,511.29639153821535,68342507776,12.473898889270604,2.523638372352834,7.211102550927978,2704,3.951243718581428,1.3740303948169557,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3665129205816643,3.1622776601683795,100.0,2.302585092994046,0.834032445247956,0.9956852071558614,0.9828522122722408,-0.00864825685306,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr3:66270270-90504854,69006,1.015451174289246,4,1,6.478150180298303,3.44174993010286,1.0,41.96642975849893,0,39,39,2.0,2.3814315535141324,4.9502619719184136,67957,40,0.0,1.0,2.0,0.9875286686919144,262.6899312878208,4761828036,11.141948736320636,2.410717150647512,1.0076959731433115,1.0311410873654088,0.0153330204188311,-4.177746578836922,2.0,16,1.3862943611198906,0.3266342599782809,1.0,1,0.0,0.0,2.5452210474334644,41.96642975849893,1.86843500360766,0.6251011840066463,1.8551953886593344,11.84564258136304,1.2359800426523109,0.2118642121837078,1.0,1.0,0.0,-0.3665129205816643,6.478150180298303,1761.1812266750248,3.736870007215319,1.3182483645665917,0.0,0,-23.025850929940457,0.0,6.244997998398398,1521,3.6635616461296463,1.298435801589627,6.244997998398398,1521,3.6635616461296463,1.298435801589627,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.5431887614657296,5.671216244072734,0.8677017999320958,-0.1419071718134076,2.22491841916022,24.50509359062158,1.599440498800075,0.4696538798405891,260.6856344335069,4618153849,11.12663043119762,2.4093413729273485,6.324555320336759,1600,3.688879454113936,1.3053227409632366,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,0.9937447703972656,0.9752128714884248,-0.0125497510415197,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr5:49600000-91636128,153658,1.0223351807373204,11,1,7.178374495550994,4.656997245545635,1.0,51.52906039837698,0,83,83,7.0,2.0887580865504307,5.997361590619288,150302,80,0.0,1.0,7.0,0.9896201359809332,391.9923468640683,23610780964,11.942484632587863,2.4801021794976363,1.0111059196431007,1.0451692217732096,0.0220894035089848,-3.812657264676809,3.3166247903554,121,2.3978952727983707,0.874591382923689,1.0,1,0.0,0.0,2.67924886778944,51.52906039837698,1.9710729640519848,0.678578046283976,2.158007702846687,21.68762334501963,1.538370872534666,0.4307239815033783,1.0,1.0,0.0,-0.3665129205816643,7.178374495550993,2655.2440655395826,3.942145928103969,1.3717252268439213,0.0,0,-23.025850929940457,0.0,9.1104335791443,6889,4.418840607796598,1.4858773557530185,9.1104335791443,6889,4.418840607796598,1.4858773557530185,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,1.4452536409054402,4.3629103441298165,0.7365696723983353,-0.3057514482348324,2.4489511205043044,35.96834604863552,1.7913196376195273,0.5829525759542025,387.68801890179685,22590691204,11.920401882372426,2.478251376032997,8.94427190999916,6400,4.382026634673881,1.4775113193551406,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,2.6457513110645907,49.0,1.9459101490553128,0.6657298105782764,0.9947965299401348,0.9793480135389208,-0.0104341105149375,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr2:110251337-149690582,145020,1.0287368144769418,27,1,8.430479299173406,5.459402709796411,1.0,71.07298121379132,0,73,73,8.0,1.839530297153625,2.9987431914738014,140970,72,0.0,1.0,8.0,0.9922693873913322,380.8149156742682,21030800400,11.884626942925584,2.475245711419691,1.0142666387478896,1.0582994334601656,0.0283316558936542,-3.563775516665922,5.196152422706632,729,3.295836866004329,1.1926601162848087,1.0,1,0.0,0.0,2.903528766720489,71.07298121379132,2.131853626764454,0.7569918485829462,2.336536477309184,29.8050779477324,1.6973393899626932,0.5290619603412023,1.0,1.0,0.0,-0.3665129205816643,8.430479299173406,5051.368658615935,4.263707253528908,1.4501390291428915,0.0,0,-23.025850929940457,0.0,8.54400374531753,5329,4.290459441148391,1.4563938230443614,8.54400374531753,5329,4.290459441148391,1.4563938230443614,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,1.3562928508082703,3.383871714146104,0.6095102657470496,-0.4950994873034719,1.731687960191963,8.99246072841048,1.098193264714434,0.0936663428210946,375.4597182122205,19872540900,11.856302380764973,2.472859572678985,8.48528137423857,5184,4.276666119016055,1.453173761903945,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,2.8284271247461903,64.0,2.079441541679836,0.7320993680864453,0.9961271943839964,0.9845985371539696,-0.0077606486926772,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr2:33200000-87000000,270516,1.0346560593601193,19,1,9.62033508778462,7.267513463068355,1.0,92.55084720125993,0,59,59,11.0,1.4718075673419324,1.5457310857578443,261456,60,1.0,1.0,12.0,0.9940082870313256,520.1115265017687,73178906256,12.508086525242131,2.52637535716378,1.0171804458207596,1.070513161170611,0.0340690616932102,-3.3793655882458844,4.358898943540674,361,2.9444389791664403,1.0799182995220822,1.0,1,0.0,0.0,3.1016665017026925,92.5508472012599,2.2638790964810243,0.8170797563005775,2.695832610357764,52.8167519358798,1.983414205952564,0.684819706168642,1.0,1.0,0.0,-0.3665129205816643,9.62033508778462,8565.659317670963,4.527758192962049,1.510226936860523,0.0,0,-23.025850929940457,0.0,7.681145747868608,3481,4.07753744390572,1.4054932385256125,7.681145747868608,3481,4.07753744390572,1.4054932385256125,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.2131807644955193,2.166217515284977,0.3864912830530158,-0.9506459647587604,1.24327434050488,2.3892845894781245,0.4354969930936902,-0.8312673872055162,511.32768358460703,68359239936,12.474021288291564,2.523648184715555,7.745966692414834,3600,4.0943445622221,1.4096066464289525,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3665129205816643,3.4641016151377544,144.0,2.4849066497880004,0.910235093365326,0.9969996424429276,0.9880524746869502,-0.0060097353066685,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr3:66270270-90504854,68868,1.0174028660067955,4,1,7.717260833002341,3.92985773588808,1.0,59.556114764592,0,50,50,2.0,2.477678755870501,5.517531589126881,67691,51,0.0,1.0,2.0,0.9911621218650236,262.42713274354844,4742801424,11.139946907896364,2.4105374685897885,1.0086639014095804,1.0351085917588416,0.0172531703937094,-4.059759361452579,2.0,16,1.3862943611198906,0.3266342599782809,1.0,1,0.0,0.0,2.77799583027087,59.55611476459199,2.043459486697235,0.7146441983777773,1.9823868784594192,15.443781824319386,1.368603225706379,0.3137906764722368,1.0,1.0,0.0,-0.3665129205816643,7.717260833002342,3546.930805853254,4.08691897339447,1.4077913789377223,0.0,0,-23.025850929940457,0.0,7.071067811865476,2500,3.912023005428146,1.3640546328884455,7.071067811865476,2500,3.912023005428146,1.3640546328884455,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,1.5740644065191554,6.138892017291993,0.9073221363328192,-0.0972577250739601,2.3489426534351323,30.443154837013,1.7079305843932406,0.5352824530845437,260.17494114537624,4582071481,11.122708510624436,2.408988830263132,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,1.4142135623730951,4.0,0.6931471805599453,-0.3665129205816643,0.99557125403711,0.982402351819976,-0.0088771638192829,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr5:49600000-91636128,156012,1.026306960588897,14,1,8.46597805340536,5.556007999263226,1.0,71.6727844007412,0,69,69,9.0,1.875416351394375,3.487436554252446,152014,70,0.0,1.0,9.0,0.9924417422739248,394.9835439610111,24339744144,11.957688206350168,2.481374436055404,1.0130680927701243,1.0533059773532198,0.0259668838631329,-3.650933250374651,3.741657386773941,196,2.6390573296152584,0.9704217812773648,1.0,1,0.0,0.0,2.9096353815221176,71.67278440074121,2.1360555497737748,0.758960927208183,2.357118579805273,30.86922488787696,1.7148798646432617,0.5393430283936105,1.0,1.0,0.0,-0.3665129205816643,8.46597805340536,5136.98802375513,4.2721110995475495,1.4521081077681284,0.0,0,-23.025850929940457,0.0,8.306623862918075,4761,4.23410650459726,1.4431723270012284,8.306623862918075,4761,4.23410650459726,1.4431723270012284,3.0,81.0,2.19722457733622,0.7871950081766445,1.3694584153578286,3.5171864910773896,0.6288306888490166,-0.463893233636622,1.8674679526707936,12.162213719936172,1.2491669546529538,0.2224768928692043,389.8897280001103,23108256196,11.931727900850142,2.4792010622397966,8.366600265340756,4900,4.248495242049359,1.4465648595477707,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.0,81.0,2.19722457733622,0.7871950081766445,0.9962137031149114,0.9849406118077032,-0.0075869661043653,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr2:110251337-149690582,159958,1.0200557351750177,22,1,6.924425136827371,4.058196334510949,1.0,47.94766347552675,0,49,49,4.0,2.156327485518562,4.179746763549714,156814,50,0.0,1.0,4.0,0.9888751581089156,399.9474965542352,25586561764,11.982666559756808,2.483461152205975,1.0099780864825818,1.040513702863446,0.0198572681317907,-3.91918518613144,4.69041575982343,484,3.091042453358316,1.1285083975617491,1.0,1,0.0,0.0,2.631430245480084,47.94766347552676,1.935055035895145,0.6601357684003423,2.0144965461650584,16.468957489438104,1.4007386223207166,0.3369996848678674,1.0,1.0,0.0,-0.3665129205816643,6.924425136827371,2298.978432762362,3.87011007179029,1.3532829489602876,0.0,0,-23.025850929940457,0.0,7.0,2401,3.8918202981106265,1.3588769911382217,7.0,2401,3.8918202981106265,1.3588769911382217,2.0,16.0,1.3862943611198906,0.3266342599782809,1.468443899343302,4.649748224802804,0.7684065364648311,-0.2634363415325171,2.0444428980897738,17.47028300740431,1.4302506618186044,0.3578497168957101,395.9974747394231,24590630596,11.962815668626998,2.481803144612896,7.071067811865476,2500,3.912023005428146,1.3640546328884455,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.9944220221359318,0.9778740783249328,-0.0111871857529235,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr2:33200000-87000000,290768,1.0259551465710697,11,1,8.144797626369629,5.528278519333975,1.0,66.33772837451633,0,51,51,9.0,1.760618938856558,2.577213287515148,283413,52,0.0,1.0,9.0,0.99185115387856,539.2290793345626,84546029824,12.580280977321042,2.532130586263013,1.0128944399941535,1.052583962775665,0.0256240290006412,-3.664224734899413,3.3166247903554,121,2.3978952727983707,0.874591382923689,1.0,1,0.0,0.0,2.853909183272941,66.33772837451633,2.0973793953818736,0.7406886584840894,2.351229150749449,30.56186338732945,1.7098764685778576,0.5364211273073467,1.0,1.0,0.0,-0.3665129205816643,8.144797626369629,4400.694205891109,4.194758790763747,1.4338358390440349,0.0,0,-23.025850929940457,0.0,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,3.0,81.0,2.19722457733622,0.7871950081766445,1.3268831669957073,3.0997790478603924,0.5656654170335905,-0.5697525115517714,1.6053701403461906,6.642028329344638,0.9467086940641656,-0.0547638423422269,532.365475965525,80322928569,12.554660476746282,2.530091949372221,7.211102550927978,2704,3.951243718581428,1.3740303948169557,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.0,81.0,2.19722457733622,0.7871950081766445,0.9959172424848162,0.983768711450231,-0.0081822294487525,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr3:66270270-90504854,84232,1.013402632402127,4,1,6.454629996361281,3.0567379299558466,1.0,41.66224838992684,0,43,43,1.0,2.813569669290499,7.468925627396617,83119,44,0.0,1.0,1.0,0.9875108112677236,290.2274969743563,7095029824,11.341330175536596,2.4284535908506006,1.0066790116030666,1.0269848953595606,0.0133136116506611,-4.318968334723764,2.0,16,1.3862943611198906,0.3266342599782809,1.0,1,0.0,0.0,2.540596385961627,41.66224838992683,1.8647977021849709,0.6231525765341095,1.7483529191658778,9.343646772430754,1.1173483113816622,0.110958299036397,1.0,1.0,0.0,-0.3665129205816643,6.454629996361281,1735.7429409039614,3.729595404369941,1.316299757094055,0.0,0,-23.025850929940457,0.0,6.557438524302,1849,3.7612001156935615,1.3247380861805318,6.557438524302,1849,3.7612001156935615,1.3247380861805318,1.0,1.0,0.0,0.7871950081766445,1.677369866574006,7.916174283951447,1.0344540220834555,0.0338737726371877,2.7329335204861125,55.784850027581946,2.010751163820549,0.6985083656011025,288.3036593593637,6908768161,11.328028594901893,2.427280061215648,6.6332495807108,1936,3.784189633918261,1.3308317646057786,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,1.0,1.0,0.0,0.7871950081766445,0.9937357854418464,0.9751776023706376,-0.0125678341475766,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr5:49600000-91636128,174742,1.018779041633386,7,1,7.136187936394886,4.187165494805331,1.0,50.9251782635479,0,50,50,4.0,2.19199581435478,4.495270460656041,171522,51,0.0,1.0,4.0,0.9896191896611984,418.0215305459756,30534766564,12.07106587936287,2.490811339359873,1.0093458483757616,1.0379107356714403,0.018604892291411,-3.9843307064284152,2.6457513110645907,49,1.9459101490553128,0.6657298105782764,1.0,1,0.0,0.0,2.671364433467453,50.9251782635479,1.965178731309119,0.675583198594071,2.046256458708275,17.532354880888374,1.432024012122928,0.3590888366401366,1.0,1.0,0.0,-0.3665129205816643,7.136187936394886,2593.373781174131,3.9303574626182383,1.3687303791540164,0.0,0,-23.025850929940457,0.0,7.071067811865476,2500,3.912023005428146,1.3640546328884455,7.071067811865476,2500,3.912023005428146,1.3640546328884455,2.0,16.0,1.3862943611198906,0.3266342599782809,1.4805390283119118,4.804845650148875,0.7848124595742653,-0.2423104947430103,2.1202052873851724,20.20745651444677,1.5030258353361896,0.4074802998022067,414.1521459560484,29419796484,12.052466817244351,2.489269354109395,7.14142842854285,2601,3.9318256327243257,1.3691038556058743,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,2.0,16.0,1.3862943611198906,0.3266342599782809,0.994796054305202,0.979346140545687,-0.010435066760827,0.0
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JU5_WTSI/problems/chr2:110251337-149690582,129006,1.0334866133658052,22,1,8.833627142390878,6.36920698246373,1.0,78.03296849078481,0,48,48,11.0,1.5204165303665622,1.5278455155571655,124827,49,0.0,1.0,11.0,0.9928734229003628,359.17405251493324,16642548036,11.767614193890084,2.4653511984219905,1.016605436423495,1.0680945800063213,0.0329381473376614,-3.4131237993583445,4.69041575982343,484,3.091042453358316,1.1285083975617491,1.0,1,0.0,0.0,2.9721418442582577,78.03296849078482,2.17856570517366,0.7786667268612542,2.5237287854410444,40.566797585464734,1.8514749692853665,0.6159826021256043,1.0,1.0,0.0,-0.3665129205816643,8.833627142390878,6089.144171483815,4.357131410347319,1.471813907421199,0.0,0,-23.025850929940457,0.0,6.928203230275509,2304,3.871201010907891,1.3535647976324747,6.928203230275509,2304,3.871201010907891,1.3535647976324747,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,1.233051714392613,2.311666425811896,0.4189843304538594,-0.869921757244125,1.2360604821598196,2.3343119194081408,0.4238585832490842,-0.8583554094566193,353.3086469363579,15581779929,11.734684057671856,2.462548905861889,7.0,2401,3.8918202981106265,1.3588769911382217,0.0,0.0,-23.025850929940457,0.0,1.0,1.0,0.0,-0.3665129205816643,3.3166247903554,121.0,2.3978952727983707,0.874591382923689,0.99643034021469,0.9857976339018828,-0.0071520924472115,0.0
